"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2018-09-29,2561653.25188395,1158106.5772329,980.5705,6.93842944,46.57312996,12.1
2018-09-30,2561653.25041821,1158106.57857222,980.5733,6.93842942,46.57312998,12.25
2018-10-01,2561653.24580469,1158106.57426873,980.5817,6.93842936,46.57312994,11.9
2018-10-02,2561653.24913377,1158106.57769177,980.5816,6.9384294,46.57312997,11.9
2018-10-03,2561653.247959,1158106.57214438,980.5791,6.93842939,46.57312992,11.6
2018-10-04,2561653.25181937,1158106.57967776,980.5802,6.93842944,46.57312999,11.5
