"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2018-12-07,2640845.71631866,1112137.84560345,2874.4815,7.96740819,46.1594831,11.8
2018-12-09,2640845.70998309,1112137.85789447,2874.4841,7.96740811,46.15948321,11.8
2018-12-11,2640845.69800777,1112137.86037009,2874.4581,7.96740795,46.15948323,11.7
2018-12-13,2640845.69800874,1112137.85525891,2874.459,7.96740795,46.15948318,11.6
2018-12-15,2640845.69605774,1112137.85802889,2874.4458,7.96740793,46.15948321,11.6
2018-12-17,2640845.69593656,1112137.85468489,2874.43825,7.96740792,46.15948318,11.5
2018-12-19,2640845.69286428,1112137.85111492,2874.4388,7.96740789,46.15948315,11.4
2018-12-21,2640845.69233254,1112137.84933319,2874.43845,7.96740788,46.15948313,11.3
2019-07-12,2640845.38670546,1112137.8202588,2874.2406,7.96740392,46.15948289,12.7
2019-07-13,2640845.38554078,1112137.81959493,2874.243,7.9674039,46.15948288,13.3
2019-07-15,2640845.38464563,1112137.81691011,2874.2545,7.96740389,46.15948286,14
2019-07-16,2640845.38292,1112137.81845288,2874.2519,7.96740387,46.15948287,13.6
2019-07-17,2640845.38245615,1112137.81756643,2874.2511,7.96740386,46.15948286,13.8
2019-08-04,2640845.3487338,1112137.81456214,2874.2225,7.96740343,46.15948284,13.6
2019-08-05,2640845.34564169,1112137.81442367,2874.2192,7.96740339,46.15948284,13.8
2019-08-06,2640845.34492626,1112137.81564647,2874.2139,7.96740338,46.15948285,13.8
2019-08-07,2640845.34191214,1112137.81540178,2874.21895,7.96740334,46.15948285,14.1
2019-08-08,2640845.33884136,1112137.81338004,2874.2162,7.9674033,46.15948283,13.6
2019-08-24,2640845.30612734,1112137.80603491,2874.2068,7.96740288,46.15948276,14
2019-09-01,2640845.29238642,1112137.80551277,2874.2044,7.9674027,46.15948276,13.2
2019-09-02,2640845.29167211,1112137.80928218,2874.22305,7.96740269,46.1594828,13.4
2019-09-03,2640845.28899505,1112137.80731888,2874.2117,7.96740265,46.15948278,13.4
2019-10-13,2640845.20174287,1112137.78955954,2874.1559,7.96740152,46.15948262,13.4
2019-10-14,2640845.19888565,1112137.78932109,2874.15495,7.96740149,46.15948262,13.45
2019-10-15,2640845.19515707,1112137.78901432,2874.15895,7.96740144,46.15948262,13.5
2019-10-16,2640845.19514809,1112137.79167886,2874.1683,7.96740144,46.15948264,13.25
2019-10-17,2640845.19248645,1112137.78653336,2874.15555,7.9674014,46.1594826,13.6
2019-10-18,2640845.19055858,1112137.78559705,2874.151,7.96740138,46.15948259,13.8
2019-10-19,2640845.1879247,1112137.78536016,2874.1544,7.96740134,46.15948259,13.7
2019-10-20,2640845.18514832,1112137.78567181,2874.1531,7.96740131,46.15948259,13.7
2019-10-21,2640845.18324559,1112137.78332333,2874.1503,7.96740128,46.15948257,13.6
2019-10-22,2640845.18052969,1112137.78386771,2874.1489,7.96740125,46.15948257,13.65
2019-10-23,2640845.1798659,1112137.78434844,2874.1484,7.96740124,46.15948258,13.65
2019-10-24,2640845.17288332,1112137.78333256,2874.1433,7.96740115,46.15948257,13.6
2019-10-25,2640845.17088538,1112137.78189784,2874.1436,7.96740112,46.15948256,13.55
2019-11-01,2640845.15785652,1112137.77939087,2874.1442,7.96740095,46.15948253,13.5
2019-11-02,2640845.15823602,1112137.77626373,2874.14045,7.96740096,46.15948251,13.9
2019-11-03,2640845.15312075,1112137.77165039,2874.1395,7.96740089,46.15948247,13.4
2019-11-04,2640845.1492138,1112137.77252565,2874.137,7.96740084,46.15948247,13.3
2019-11-05,2640845.14821005,1112137.77695866,2874.1339,7.96740083,46.15948251,14.3
2019-11-06,2640845.14616331,1112137.77441179,2874.1337,7.9674008,46.15948249,14.1
2019-11-07,2640845.14242928,1112137.77273524,2874.13,7.96740075,46.15948247,14.3
2019-11-08,2640845.13894794,1112137.77525897,2874.1389,7.96740071,46.1594825,13
2019-11-10,2640845.13834763,1112137.77757493,2874.1251,7.9674007,46.15948252,14
2019-11-16,2640845.12465282,1112137.77404071,2874.1321,7.96740052,46.15948249,12.6
2019-11-19,2640845.11914944,1112137.76843105,2874.1303,7.96740045,46.15948244,12.6
2019-11-20,2640845.1176075,1112137.76976606,2874.1303,7.96740043,46.15948245,12.6
2019-11-22,2640845.11389966,1112137.77006158,2874.1179,7.96740038,46.15948245,12.5
2019-11-23,2640845.10959032,1112137.76681288,2874.128,7.96740033,46.15948242,12.5
2019-11-25,2640845.10567485,1112137.77223595,2874.1212,7.96740028,46.15948247,12.4
2019-11-27,2640845.10284816,1112137.76665594,2874.113,7.96740024,46.15948242,12.4
2019-11-28,2640845.09984751,1112137.76703019,2874.1117,7.9674002,46.15948243,12.4
2019-11-29,2640845.09844285,1112137.76507157,2874.1076,7.96740018,46.15948241,12.3
2019-12-01,2640845.09405327,1112137.76515283,2874.1063,7.96740013,46.15948241,12.3
2019-12-02,2640845.09165937,1112137.76602991,2874.11,7.9674001,46.15948242,12.2
2019-12-03,2640845.08947925,1112137.76456295,2874.1096,7.96740007,46.1594824,12.2
2019-12-04,2640845.08984827,1112137.76845938,2874.1067,7.96740007,46.15948244,12.1
2019-12-05,2640845.08739883,1112137.76710826,2874.1007,7.96740004,46.15948243,11.9
