"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2019-08-23,2790823.75600842,1152771.17911669,2723.74625,9.92481455,46.4990424,12.8
2019-08-24,2790823.7575563,1152771.18027522,2723.7408,9.92481457,46.49904241,12.8
2019-08-25,2790823.75479056,1152771.18035878,2723.7409,9.92481453,46.49904241,12.8
2019-08-26,2790823.75691858,1152771.17814712,2723.7452,9.92481456,46.49904239,12.9
2019-08-27,2790823.7586197,1152771.17585883,2723.7522,9.92481458,46.49904237,12.9
2019-08-28,2790823.75719181,1152771.17619703,2723.7504,9.92481456,46.49904237,12.8
2019-08-29,2790823.75796185,1152771.1760628,2723.7482,9.92481457,46.49904237,12.8
2019-08-30,2790823.7581983,1152771.1770121,2723.74575,9.92481458,46.49904238,12.8
2019-08-31,2790823.75751381,1152771.17634058,2723.7403,9.92481457,46.49904238,12.9
2019-09-01,2790823.75822571,1152771.1792874,2723.7355,9.92481458,46.4990424,12.9
2019-09-02,2790823.75525467,1152771.18146093,2723.73185,9.92481454,46.49904242,12.8
2019-09-03,2790823.7559176,1152771.17764916,2723.7416,9.92481455,46.49904239,12.8
2019-09-04,2790823.75699454,1152771.17580775,2723.74115,9.92481456,46.49904237,12.9
2019-09-05,2790823.75722275,1152771.17648535,2723.7332,9.92481456,46.49904238,12.9
2019-09-06,2790823.75571444,1152771.18046825,2723.7279,9.92481454,46.49904241,12.7
2019-09-07,2790823.75498926,1152771.18308174,2723.72905,9.92481454,46.49904244,12.8
2019-09-08,2790823.75303484,1152771.18426706,2723.7267,9.92481451,46.49904245,12.7
2019-09-09,2790823.75182657,1152771.18435181,2723.7327,9.92481449,46.49904245,12.9
2019-09-10,2790823.75272595,1152771.18150149,2723.7326,9.92481451,46.49904242,12.9
2019-09-11,2790823.75342982,1152771.18239037,2723.7339,9.92481451,46.49904243,12.9
2019-09-12,2790823.75446252,1152771.18000842,2723.7342,9.92481453,46.49904241,12.9
2019-09-13,2790823.7518291,1152771.18175941,2723.7351,9.92481449,46.49904243,12.9
2019-09-14,2790823.75359209,1152771.18209596,2723.7315,9.92481452,46.49904243,12.9
2019-09-15,2790823.75026537,1152771.17778584,2723.7332,9.92481447,46.49904239,12.9
2019-09-16,2790823.75343412,1152771.17886528,2723.7337,9.92481451,46.4990424,12.9
2019-09-17,2790823.75168346,1152771.17824242,2723.7267,9.92481449,46.49904239,12.9
2019-09-18,2790823.75122739,1152771.17608311,2723.7311,9.92481448,46.49904238,12.8
2019-09-19,2790823.75213679,1152771.17845533,2723.7287,9.9248145,46.4990424,12.9
2019-09-20,2790823.75277488,1152771.17907454,2723.7328,9.92481451,46.4990424,12.8
2019-09-21,2790823.75415208,1152771.18020467,2723.7274,9.92481452,46.49904241,12.8
2019-09-22,2790823.75422253,1152771.17893382,2723.7259,9.92481452,46.4990424,12.8
2019-09-23,2790823.7539536,1152771.17995326,2723.7198,9.92481452,46.49904241,12.7
2019-09-24,2790823.75038536,1152771.18097191,2723.7245,9.92481447,46.49904242,12.7
2019-09-25,2790823.75316871,1152771.18016088,2723.7228,9.92481451,46.49904241,12.9
2019-09-26,2790823.74970224,1152771.1781504,2723.7243,9.92481447,46.49904239,12.9
2019-09-27,2790823.75412643,1152771.17963332,2723.7213,9.92481452,46.49904241,12.9
2019-09-28,2790823.75406126,1152771.17996056,2723.7225,9.92481452,46.49904241,12.8
2019-10-13,2790823.74318658,1152771.17059826,2723.7327,9.92481438,46.49904233,13.5
2019-10-14,2790823.74353009,1152771.17064083,2723.7342,9.92481438,46.49904233,13.6
2019-10-15,2790823.74429952,1152771.16989347,2723.7336,9.92481439,46.49904232,13.1
2019-10-16,2790823.7425291,1152771.17144942,2723.73735,9.92481437,46.49904234,13.9
2019-10-17,2790823.74183327,1152771.17331434,2723.73105,9.92481436,46.49904235,13.7
2019-10-18,2790823.74235022,1152771.17461725,2723.7289,9.92481437,46.49904236,13.3
2019-10-20,2790823.73794562,1152771.17785281,2723.72925,9.92481431,46.49904239,13.3
2019-10-21,2790823.74055944,1152771.17474457,2723.7271,9.92481434,46.49904237,13
2019-10-24,2790823.74386854,1152771.17231111,2723.7236,9.92481439,46.49904234,13.1
2019-10-25,2790823.74051089,1152771.17188008,2723.723,9.92481434,46.49904234,13.9
2019-10-26,2790823.74470859,1152771.16870861,2723.7265,9.9248144,46.49904231,13.7
2019-10-28,2790823.73959522,1152771.17004921,2723.72745,9.92481433,46.49904232,13.8
2019-10-29,2790823.73941358,1152771.17281478,2723.72945,9.92481433,46.49904235,13.5
2019-10-30,2790823.73588607,1152771.17327058,2723.7303,9.92481428,46.49904235,13.3
2019-10-31,2790823.73673184,1152771.17239144,2723.733,9.92481429,46.49904235,14.1
2019-11-01,2790823.73785634,1152771.17223247,2723.739,9.92481431,46.49904234,14
2019-11-02,2790823.73442824,1152771.17290806,2723.7389,9.92481426,46.49904235,13.6
2019-11-03,2790823.73443979,1152771.17363879,2723.732,9.92481427,46.49904236,13.2
2019-11-04,2790823.73531452,1152771.17234036,2723.72885,9.92481427,46.49904235,14.2
2019-11-05,2790823.73739674,1152771.17232412,2723.7228,9.9248143,46.49904234,14.3
2019-11-06,2790823.73655763,1152771.17580663,2723.7226,9.92481429,46.49904238,14.3
2019-11-07,2790823.7367019,1152771.17228602,2723.7229,9.92481429,46.49904235,14.5
2019-11-08,2790823.73715544,1152771.17679241,2723.7228,9.9248143,46.49904239,14.1
2019-11-09,2790823.74005619,1152771.17178682,2723.7113,9.92481434,46.49904234,14.3
2019-11-10,2790823.73379581,1152771.17107072,2723.7214,9.92481426,46.49904233,13.9
2019-11-11,2790823.73550183,1152771.17052327,2723.7198,9.92481428,46.49904233,14
2019-11-12,2790823.73499175,1152771.17102772,2723.7212,9.92481427,46.49904233,13.6
2019-11-13,2790823.73784732,1152771.16942069,2723.7172,9.92481431,46.49904232,14.6
2019-11-14,2790823.73611037,1152771.16982133,2723.7227,9.92481428,46.49904232,14.3
2019-11-15,2790823.73526322,1152771.16888624,2723.71995,9.92481427,46.49904231,13.4
2019-11-16,2790823.73549341,1152771.1684637,2723.7172,9.92481428,46.49904231,14.1
2019-11-17,2790823.73579778,1152771.16796979,2723.71495,9.92481428,46.49904231,13.4
2019-11-18,2790823.73960424,1152771.17511401,2723.7138,9.92481433,46.49904237,14.1
2019-11-20,2790823.73322954,1152771.16928202,2723.7209,9.92481425,46.49904232,14.1
2019-11-21,2790823.73430197,1152771.16855535,2723.7197,9.92481426,46.49904231,14.3
2019-11-22,2790823.73272922,1152771.16761946,2723.7218,9.92481424,46.4990423,13.8
2019-11-23,2790823.73392362,1152771.17028201,2723.7196,9.92481426,46.49904233,13.3
2019-11-24,2790823.7323082,1152771.16864255,2723.71815,9.92481423,46.49904231,13.2
2019-11-25,2790823.73486979,1152771.16654322,2723.7185,9.92481427,46.49904229,13.9
