"Date","Easting","Northing","Elevation","Longitude","Latitude"
2017-11-28,2561650.57669328,1158098.13088697,979.9911,6.93839525,46.57305383
2017-11-29,2561650.57601328,1158098.13161493,979.98575,6.93839524,46.57305384
2017-12-02,2561650.58286928,1158098.1130594,979.9686,6.93839533,46.57305367
2018-04-18,2469011.82900391,1006633.31044354,230.07845,5.7722386,45.19917834
2018-04-19,2469011.80250292,1006633.29782676,229.9807,5.77223827,45.19917822
