"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2019-08-23,2791100.67459455,1152690.87079131,2818.6063,9.92838681,46.49824134,12.9
2019-08-24,2791100.67607974,1152690.87351909,2818.6002,9.92838683,46.49824137,13.1
2019-08-25,2791100.67422457,1152690.87216629,2818.60355,9.92838681,46.49824135,13
2019-08-26,2791100.6753151,1152690.87060955,2818.6057,9.92838682,46.49824134,13
2019-08-27,2791100.67310318,1152690.86938396,2818.6112,9.92838679,46.49824133,13.1
2019-08-28,2791100.67079425,1152690.86864666,2818.6093,9.92838676,46.49824133,13.1
2019-08-29,2791100.67168061,1152690.86847803,2818.6043,9.92838677,46.49824132,13.1
2019-08-30,2791100.67096844,1152690.87005574,2818.6034,9.92838676,46.49824134,13
2019-08-31,2791100.66954983,1152690.86872975,2818.59485,9.92838674,46.49824133,13.1
2019-09-01,2791100.67132607,1152690.87112516,2818.5982,9.92838677,46.49824135,13.1
2019-09-02,2791100.66993789,1152690.87315043,2818.5964,9.92838675,46.49824136,12.9
2019-09-03,2791100.66597443,1152690.87080697,2818.6086,9.9283867,46.49824135,13.1
2019-09-04,2791100.66533414,1152690.87147362,2818.611,9.92838669,46.49824135,13.1
2019-09-05,2791100.66580157,1152690.87154819,2818.6002,9.9283867,46.49824135,13.1
2019-09-06,2791100.66406767,1152690.87436855,2818.59645,9.92838668,46.49824138,12.8
2019-09-07,2791100.66453863,1152690.87685801,2818.5965,9.92838668,46.4982414,13.3
2019-09-08,2791100.66297935,1152690.87580931,2818.6001,9.92838666,46.49824139,12.9
2019-09-09,2791100.66186987,1152690.87578033,2818.6046,9.92838665,46.49824139,13.2
2019-09-10,2791100.66041731,1152690.87407933,2818.6024,9.92838663,46.49824138,13.4
2019-09-11,2791100.66026914,1152690.87516998,2818.5949,9.92838662,46.49824139,13.1
2019-09-12,2791100.65969147,1152690.87131231,2818.5939,9.92838662,46.49824135,13
2019-09-13,2791100.65506126,1152690.86889576,2818.5991,9.92838655,46.49824133,13
2019-09-14,2791100.65731022,1152690.87003217,2818.5963,9.92838659,46.49824134,13.1
2019-09-15,2791100.6562563,1152690.86979289,2818.594,9.92838657,46.49824134,13
2019-09-16,2791100.65665626,1152690.8704649,2818.5942,9.92838658,46.49824134,13
2019-09-17,2791100.65565216,1152690.87151948,2818.5872,9.92838656,46.49824135,13
2019-09-18,2791100.65316685,1152690.86903562,2818.58625,9.92838653,46.49824133,12.9
2019-09-19,2791100.65318096,1152690.87028754,2818.5891,9.92838653,46.49824134,13
2019-09-20,2791100.65274087,1152690.8732217,2818.5916,9.92838653,46.49824137,13
2019-09-21,2791100.65257683,1152690.87149416,2818.5896,9.92838652,46.49824136,13
2019-09-22,2791100.65238545,1152690.86950199,2818.583,9.92838652,46.49824134,12.9
2019-09-23,2791100.65491398,1152690.87407499,2818.5748,9.92838655,46.49824138,12.9
2019-09-24,2791100.6518845,1152690.87634493,2818.5857,9.92838652,46.4982414,12.8
2019-09-25,2791100.65108237,1152690.87207041,2818.58345,9.92838651,46.49824136,13
2019-09-26,2791100.64800351,1152690.8699462,2818.5844,9.92838646,46.49824134,13
2019-09-27,2791100.64930923,1152690.87097176,2818.5812,9.92838648,46.49824135,13
2019-09-28,2791100.64801938,1152690.87015502,2818.5858,9.92838646,46.49824134,12.9
2019-10-13,2791100.63198697,1152690.86915609,2818.5866,9.92838625,46.49824134,14
2019-10-14,2791100.63131846,1152690.87135878,2818.5877,9.92838625,46.49824136,14
2019-10-15,2791100.63081928,1152690.86978133,2818.58555,9.92838624,46.49824135,14
2019-10-16,2791100.63193538,1152690.87161023,2818.5911,9.92838625,46.49824136,14.4
2019-10-17,2791100.6281708,1152690.87346036,2818.5896,9.92838621,46.49824138,14.2
2019-10-18,2791100.62703839,1152690.87495037,2818.5844,9.92838619,46.49824139,14.3
2019-10-20,2791100.62690168,1152690.87752511,2818.5852,9.92838619,46.49824142,14.3
2019-10-21,2791100.62699958,1152690.87618571,2818.5797,9.92838619,46.49824141,14.3
2019-10-24,2791100.62592361,1152690.8676854,2818.58495,9.92838618,46.49824133,14.2
2019-10-25,2791100.62527186,1152690.8635768,2818.5791,9.92838616,46.49824129,13.8
2019-10-26,2791100.62440579,1152690.86579071,2818.5794,9.92838616,46.49824131,13.7
2019-10-28,2791100.61802536,1152690.86903506,2818.5817,9.92838607,46.49824134,14.1
2019-10-29,2791100.61688766,1152690.87052359,2818.58875,9.92838606,46.49824136,14.3
2019-10-30,2791100.61523666,1152690.87028432,2818.59045,9.92838604,46.49824135,14.4
2019-10-31,2791100.61413202,1152690.87072389,2818.5881,9.92838602,46.49824136,14
2019-11-01,2791100.61199331,1152690.87124436,2818.5918,9.92838599,46.49824136,13.3
2019-11-02,2791100.60947977,1152690.869961,2818.59645,9.92838596,46.49824135,13.4
2019-11-03,2791100.6078764,1152690.8735445,2818.5905,9.92838594,46.49824138,14.5
2019-11-04,2791100.60821374,1152690.87364295,2818.5848,9.92838595,46.49824139,14.3
2019-11-05,2791100.6110805,1152690.87022977,2818.581,9.92838598,46.49824136,14.3
2019-11-06,2791100.60737104,1152690.87348264,2818.5866,9.92838594,46.49824139,14.5
2019-11-07,2791100.60547839,1152690.87455475,2818.5825,9.92838591,46.4982414,14.3
2019-11-08,2791100.60691772,1152690.87743993,2818.585,9.92838593,46.49824142,14.5
2019-11-09,2791100.60662492,1152690.87555229,2818.5781,9.92838593,46.49824141,14.3
2019-11-10,2791100.60360514,1152690.87466247,2818.5833,9.92838589,46.4982414,14.1
2019-11-11,2791100.60292428,1152690.87544754,2818.58,9.92838588,46.49824141,14.4
2019-11-12,2791100.6041396,1152690.87433036,2818.5781,9.9283859,46.4982414,14.5
2019-11-13,2791100.60547663,1152690.87339006,2818.5742,9.92838591,46.49824139,14.6
2019-11-14,2791100.60447651,1152690.87219954,2818.5751,9.9283859,46.49824137,14.4
2019-11-15,2791100.60589467,1152690.87068177,2818.5745,9.92838591,46.49824136,14.8
2019-11-16,2791100.6042494,1152690.86950612,2818.576,9.92838589,46.49824135,14.3
2019-11-17,2791100.60718275,1152690.86807045,2818.5626,9.92838593,46.49824134,14.6
2019-11-18,2791100.60638944,1152690.86961236,2818.5665,9.92838592,46.49824135,14.5
2019-11-20,2791100.60215788,1152690.86825861,2818.573,9.92838586,46.49824134,13.9
2019-11-21,2791100.6017857,1152690.86900809,2818.5731,9.92838586,46.49824135,14.3
2019-11-22,2791100.60141263,1152690.86924493,2818.5738,9.92838586,46.49824135,14.6
2019-11-23,2791100.60214994,1152690.87105582,2818.5728,9.92838587,46.49824137,14.5
2019-11-24,2791100.59946618,1152690.87032095,2818.5663,9.92838583,46.49824136,14.3
2019-11-25,2791100.59867684,1152690.87113526,2818.5614,9.92838582,46.49824137,14
2019-11-26,2791100.59720576,1152690.87127343,2818.56005,9.9283858,46.49824137,14.3
2019-11-27,2791100.59687415,1152690.87270688,2818.56025,9.9283858,46.49824138,14.3
2019-11-28,2791100.59621181,1152690.87169133,2818.56085,9.92838579,46.49824137,14.5
2019-11-29,2791100.59473368,1152690.87016625,2818.56295,9.92838577,46.49824136,14.6
2019-11-30,2791100.5931497,1152690.87255462,2818.5695,9.92838575,46.49824138,13.3
2019-12-01,2791100.59405634,1152690.87148982,2818.56125,9.92838576,46.49824137,14.5
2019-12-02,2791100.59364447,1152690.87238478,2818.5567,9.92838576,46.49824138,14.5
2019-12-03,2791100.59093955,1152690.87322397,2818.5599,9.92838572,46.49824139,14
2019-12-04,2791100.59154457,1152690.87322688,2818.5625,9.92838573,46.49824139,13.2
2019-12-05,2791100.59043596,1152690.87293937,2818.5654,9.92838571,46.49824139,13.9
2019-12-06,2791100.59111506,1152690.87601266,2818.5681,9.92838572,46.49824141,14.1
2019-12-07,2791100.58742765,1152690.8729104,2818.56975,9.92838568,46.49824139,14.4
2019-12-08,2791100.58987417,1152690.87289943,2818.5758,9.92838571,46.49824139,14.2
2019-12-09,2791100.58948699,1152690.87267208,2818.57775,9.9283857,46.49824138,14.4
2019-12-10,2791100.58968896,1152690.87393204,2818.5771,9.92838571,46.4982414,14.3
2019-12-11,2791100.58854155,1152690.87401148,2818.5799,9.92838569,46.4982414,14.5
2019-12-12,2791100.58784658,1152690.87451978,2818.5758,9.92838568,46.4982414,14.5
2019-12-13,2791100.58671592,1152690.87335117,2818.5816,9.92838567,46.49824139,14.7
2019-12-14,2791100.58484047,1152690.8723183,2818.5832,9.92838564,46.49824138,14.3
2019-12-15,2791100.5854446,1152690.8736845,2818.57805,9.92838565,46.49824139,14.2
2019-12-16,2791100.58420944,1152690.87270306,2818.5778,9.92838563,46.49824139,14.4
2019-12-17,2791100.58362295,1152690.87408217,2818.5793,9.92838563,46.4982414,14.5
2019-12-18,2791100.58243144,1152690.87196088,2818.577,9.92838561,46.49824138,14.5
2019-12-19,2791100.58241645,1152690.8717679,2818.5725,9.92838561,46.49824138,14.4
2019-12-20,2791100.58026804,1152690.87325643,2818.5681,9.92838558,46.49824139,14.3
2019-12-21,2791100.57973887,1152690.8773638,2818.5726,9.92838558,46.49824143,14.5
2019-12-22,2791100.58064903,1152690.87618985,2818.5763,9.92838559,46.49824142,14.6
2019-12-23,2791100.57977459,1152690.87580949,2818.5642,9.92838558,46.49824142,14.5
2019-12-24,2791100.57943813,1152690.87692254,2818.5638,9.92838557,46.49824143,14.6
