"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2019-07-12,2640546.00619707,1113552.13282834,2837.6352,7.96365084,46.17222322,13.7
2019-07-13,2640546.0041468,1113552.13212592,2837.6351,7.96365082,46.17222321,14.1
2019-07-14,2640545.99973922,1113552.12833475,2837.63185,7.96365076,46.17222318,13.9
2019-07-15,2640545.99930075,1113552.12416896,2837.6253,7.96365075,46.17222314,14.1
2019-07-16,2640545.99675295,1113552.12492284,2837.634,7.96365072,46.17222315,13.9
2019-07-17,2640545.99576755,1113552.12303307,2837.6331,7.96365071,46.17222313,14.1
2019-07-18,2640545.99522472,1113552.12191653,2837.63595,7.9636507,46.17222312,14.1
2019-07-19,2640545.99324056,1113552.12046495,2837.63355,7.96365067,46.17222311,13.9
2019-07-20,2640545.99100019,1113552.11941776,2837.63295,7.96365064,46.1722231,13.9
2019-07-21,2640545.98963683,1113552.11686281,2837.6329,7.96365063,46.17222307,13.9
2019-07-22,2640545.9861738,1113552.11506509,2837.63305,7.96365058,46.17222306,13.8
2019-07-23,2640545.98440312,1113552.11382423,2837.6326,7.96365056,46.17222305,13.7
2019-07-24,2640545.98205842,1113552.11294112,2837.63025,7.96365053,46.17222304,13.9
2019-07-27,2640545.96366504,1113552.10713291,2837.6142,7.96365029,46.17222299,13.4
2019-07-28,2640545.95350425,1113552.11240214,2837.6137,7.96365016,46.17222304,13.2
2019-07-29,2640545.94603128,1113552.10824393,2837.62215,7.96365006,46.172223,13.4
2019-07-30,2640545.94294028,1113552.10928656,2837.6131,7.96365002,46.17222301,13.3
2019-07-31,2640545.93946796,1113552.10892028,2837.6124,7.96364998,46.17222301,13.3
2019-08-07,2640545.91313982,1113552.08946669,2837.5754,7.96364963,46.17222283,13.1
2019-08-08,2640545.90789273,1113552.08787426,2837.5692,7.96364956,46.17222282,13.1
2019-08-09,2640545.90523352,1113552.08940784,2837.5635,7.96364953,46.17222283,13.1
2019-08-10,2640545.90199438,1113552.08893891,2837.5622,7.96364949,46.17222283,13.1
2019-08-11,2640545.89859037,1113552.08991719,2837.5562,7.96364944,46.17222284,13.1
2019-08-13,2640545.89397666,1113552.09712576,2837.5537,7.96364939,46.1722229,13
2019-08-14,2640545.89003881,1113552.08963859,2837.55,7.96364933,46.17222284,13
2019-08-15,2640545.88645508,1113552.09106719,2837.5485,7.96364929,46.17222285,13
