"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2019-07-12,2640492.84150728,1113504.52997484,2819.8961,7.96295835,46.17179821,13.8
2019-07-13,2640492.83865648,1113504.52939556,2819.8939,7.96295831,46.1717982,14.1
2019-07-14,2640492.83495541,1113504.52849852,2819.89325,7.96295827,46.17179819,14.3
2019-07-15,2640492.83351849,1113504.52458899,2819.8886,7.96295825,46.17179816,14.2
2019-07-16,2640492.83111473,1113504.52412887,2819.8905,7.96295822,46.17179815,14
2019-07-17,2640492.82673753,1113504.52264352,2819.8902,7.96295816,46.17179814,14.1
2019-07-18,2640492.82451124,1113504.52151024,2819.88755,7.96295813,46.17179813,14.1
2019-07-19,2640492.8231252,1113504.52040891,2819.8892,7.96295811,46.17179812,14
2019-07-20,2640492.82079868,1113504.52047574,2819.892,7.96295808,46.17179812,14
2019-07-21,2640492.81494299,1113504.51957096,2819.895,7.96295801,46.17179812,13.9
2019-07-22,2640492.81277575,1113504.51899452,2819.8927,7.96295798,46.17179811,13.9
2019-07-23,2640492.81008126,1113504.51797343,2819.89105,7.96295794,46.1717981,13.8
2019-07-24,2640492.80827565,1113504.51718446,2819.89,7.96295792,46.17179809,13.8
2019-07-27,2640492.80103167,1113504.50847196,2819.8825,7.96295783,46.17179802,13.3
2019-07-28,2640492.7993445,1113504.50778899,2819.8813,7.9629578,46.17179801,13.2
2019-07-29,2640492.7974999,1113504.50665776,2819.8819,7.96295778,46.171798,13.3
2019-07-30,2640492.79734248,1113504.50566168,2819.8819,7.96295778,46.17179799,13.3
2019-07-31,2640492.79285131,1113504.50751975,2819.877,7.96295772,46.17179801,13.3
2019-08-07,2640492.77668993,1113504.49307604,2819.8732,7.96295751,46.17179788,13.1
2019-08-08,2640492.77626628,1113504.49329012,2819.8693,7.9629575,46.17179788,13.1
2019-08-09,2640492.77533805,1113504.4934944,2819.8666,7.96295749,46.17179788,13.1
2019-08-10,2640492.77310508,1113504.4939375,2819.871,7.96295746,46.17179789,13.1
2019-08-11,2640492.77093227,1113504.49437623,2819.8668,7.96295743,46.17179789,13.1
2019-08-13,2640492.76847061,1113504.49791051,2819.86845,7.9629574,46.17179792,13.1
2019-08-14,2640492.76667428,1113504.49489776,2819.86745,7.96295738,46.1717979,13.1
2019-08-15,2640492.76282692,1113504.49398886,2819.8689,7.96295733,46.17179789,13.1
2019-08-16,2640492.76143642,1113504.49241968,2819.8648,7.96295731,46.17179787,13.1
2019-08-17,2640492.7573718,1113504.4772695,2819.8648,7.96295726,46.17179774,13.1
2019-08-18,2640492.75540916,1113504.48916553,2819.8607,7.96295723,46.17179785,13.1
2019-08-19,2640492.75411185,1113504.48112723,2819.8582,7.96295722,46.17179777,13.1
2019-08-20,2640492.75160707,1113504.47334167,2819.8529,7.96295718,46.1717977,13.1
2019-08-21,2640492.75105872,1113504.47334244,2819.85025,7.96295718,46.1717977,13.1
2019-08-24,2640492.75008034,1113504.48177616,2819.8492,7.96295716,46.17179778,13.1
2019-08-25,2640492.74692285,1113504.48064957,2819.8494,7.96295712,46.17179777,13.1
2019-08-26,2640492.74461636,1113504.4788591,2819.8468,7.96295709,46.17179775,13.1
2019-08-27,2640492.74214132,1113504.47849261,2819.8439,7.96295706,46.17179775,13.1
2019-08-28,2640492.74180752,1113504.47705265,2819.8444,7.96295706,46.17179774,13.1
2019-08-29,2640492.73860956,1113504.47591832,2819.8428,7.96295701,46.17179773,13.1
2019-08-30,2640492.73644937,1113504.47490239,2819.8396,7.96295699,46.17179772,13.1
2019-08-31,2640492.73673152,1113504.46945693,2819.8388,7.96295699,46.17179767,13.1
2019-09-01,2640492.73324804,1113504.47077336,2819.8262,7.96295694,46.17179768,13.1
2019-09-02,2640492.72986183,1113504.46808069,2819.8215,7.9629569,46.17179766,13.1
2019-09-03,2640492.73032892,1113504.46830121,2819.8221,7.96295691,46.17179766,13.1
2019-09-04,2640492.72528564,1113504.46915546,2819.81625,7.96295684,46.17179767,13.1
2019-09-05,2640492.72649046,1113504.46626779,2819.8285,7.96295686,46.17179764,13
2019-09-06,2640492.73009088,1113504.45707681,2819.83025,7.9629569,46.17179756,13
2019-09-07,2640492.72452481,1113504.45759473,2819.8213,7.96295683,46.17179756,13.1
2019-09-08,2640492.72195917,1113504.45824882,2819.8177,7.9629568,46.17179757,13.1
2019-09-09,2640492.71944252,1113504.4567988,2819.8163,7.96295676,46.17179756,13.1
2019-09-10,2640492.71788755,1113504.45344147,2819.8134,7.96295674,46.17179753,13.1
2019-09-11,2640492.71613354,1113504.45319491,2819.8101,7.96295672,46.17179752,13.1
2019-09-12,2640492.71538945,1113504.44954715,2819.8068,7.96295671,46.17179749,13.1
2019-09-13,2640492.71545627,1113504.44491299,2819.8085,7.96295671,46.17179745,13.1
2019-09-14,2640492.71163936,1113504.44317784,2819.8041,7.96295666,46.17179743,13.1
2019-09-15,2640492.70964699,1113504.44160325,2819.8028,7.96295664,46.17179742,13
2019-09-17,2640492.70857167,1113504.43114178,2819.8007,7.96295662,46.17179733,13
2019-09-18,2640492.70716151,1113504.43224413,2819.8002,7.9629566,46.17179734,13.1
2019-09-19,2640492.70331712,1113504.42910578,2819.7988,7.96295655,46.17179731,13.1
2019-09-20,2640492.70217538,1113504.42676568,2819.7983,7.96295654,46.17179729,13
