"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2018-03-14,2590459.49419456,1169750.6323898,1366.355,7.31394404,46.67890977,13.7
2018-03-16,2590458.94224451,1169751.47486182,1365.82525,7.31393681,46.67891734,12.6
2018-03-17,2590459.23047233,1169750.85853571,1366.2808,7.31394059,46.6789118,12.6
2018-03-18,2590459.15085909,1169750.9289162,1366.2602,7.31393955,46.67891243,12.6
2018-03-19,2590459.07245864,1169750.99196571,1366.2482,7.31393852,46.678913,12.6
2018-03-20,2590459.00370118,1169751.0571074,1366.2281,7.31393762,46.67891358,12.6
2018-03-21,2590458.94761509,1169751.10211077,1366.2159,7.31393689,46.67891399,12.6
2018-03-22,2590458.90077875,1169751.14331842,1366.208,7.31393628,46.67891436,12.6
2018-03-23,2590458.85853471,1169751.18551737,1366.19415,7.31393572,46.67891474,12.7
2018-03-24,2590458.81384283,1169751.22605312,1366.1715,7.31393514,46.6789151,12.7
2018-03-25,2590458.77671172,1169751.25890734,1366.1652,7.31393465,46.67891539,12.8
2018-03-26,2590458.7280887,1169751.29244584,1366.1632,7.31393402,46.6789157,12.7
2018-03-27,2590458.68745747,1169751.3318671,1366.149,7.31393348,46.67891605,12.8
2018-03-28,2590458.64370049,1169751.3807385,1366.1348,7.31393291,46.67891649,12.8
2018-03-30,2590458.49911023,1169751.48979882,1366.0927,7.31393102,46.67891747,12.7
2018-04-02,2590458.33933703,1169751.64413852,1366.0567,7.31392893,46.67891885,12.7
2018-04-05,2590458.11597552,1169751.84414461,1365.98645,7.313926,46.67892065,12.7
2018-04-06,2590458.01587256,1169751.9233437,1365.9674,7.31392469,46.67892136,12.8
2018-04-08,2590457.84571333,1169752.07203077,1365.9174,7.31392247,46.6789227,12.8
2018-04-09,2590457.75265979,1169752.1553872,1365.8933,7.31392125,46.67892344,12.8
2018-04-10,2590457.65584498,1169752.23724392,1365.8665,7.31391998,46.67892418,12.8
2018-04-11,2590457.57096788,1169752.31626088,1365.8438,7.31391887,46.67892489,12.8
2018-04-12,2590457.5016481,1169752.38756889,1365.81955,7.31391796,46.67892553,12.8
2018-04-13,2590457.42615246,1169752.44927909,1365.81235,7.31391698,46.67892608,12.9
2018-04-14,2590457.36261889,1169752.50268395,1365.7896,7.31391615,46.67892656,12.8
2018-04-15,2590457.30891093,1169752.55190609,1365.7749,7.31391544,46.678927,12.9
2018-04-17,2590457.21662048,1169752.6370988,1365.7428,7.31391423,46.67892777,12.8
2018-04-18,2590457.17443944,1169752.67073304,1365.7417,7.31391368,46.67892807,12.9
2018-04-19,2590457.14693645,1169752.69724231,1365.7273,7.31391332,46.67892831,12.9
2018-04-20,2590457.11408565,1169752.72685921,1365.7231,7.31391289,46.67892858,12.9
2018-04-21,2590457.08680552,1169752.75080589,1365.7118,7.31391254,46.67892879,12.9
2018-04-22,2590457.06113676,1169752.77274532,1365.7107,7.3139122,46.67892899,12.9
2018-04-23,2590457.03652528,1169752.79335356,1365.7046,7.31391188,46.67892917,12.9
2018-04-24,2590457.01834817,1169752.81338819,1365.7029,7.31391164,46.67892935,13.5
2018-04-25,2590456.9988636,1169752.82576288,1365.6945,7.31391138,46.67892946,13.7
2018-04-26,2590456.97983711,1169752.84113649,1365.6898,7.31391113,46.6789296,13.4
