"Date","Easting","Northing","Elevation","Longitude","Latitude","VBat"
2019-08-23,2791161.82527948,1152645.11022518,2839.3084,9.92916405,46.49781245,13
2019-08-24,2791161.82618038,1152645.1109162,2839.3103,9.92916407,46.49781245,13.2
2019-08-25,2791161.82678494,1152645.11513103,2839.314,9.92916407,46.49781249,13.2
2019-08-26,2791161.82604895,1152645.11180751,2839.3211,9.92916406,46.49781246,13.2
2019-08-27,2791161.82612351,1152645.10766092,2839.3366,9.92916406,46.49781242,13.2
2019-08-28,2791161.82547791,1152645.1087832,2839.3193,9.92916405,46.49781243,13.3
2019-08-29,2791161.82670871,1152645.10735706,2839.3194,9.92916407,46.49781242,13.2
2019-08-30,2791161.82649566,1152645.10907681,2839.32045,9.92916407,46.49781243,13.2
2019-08-31,2791161.82718628,1152645.10792479,2839.29405,9.92916408,46.49781242,13.2
2019-09-01,2791161.82644051,1152645.1133606,2839.29525,9.92916407,46.49781247,13.2
2019-09-02,2791161.82412229,1152645.11752181,2839.2908,9.92916404,46.49781251,13
2019-09-03,2791161.82374045,1152645.11233503,2839.29415,9.92916403,46.49781246,13.1
2019-09-04,2791161.82798357,1152645.10681104,2839.3053,9.92916409,46.49781241,13.2
2019-09-05,2791161.8259639,1152645.10755902,2839.2882,9.92916406,46.49781242,13.2
2019-09-06,2791161.82350583,1152645.1133545,2839.27855,9.92916403,46.49781247,12.9
2019-09-07,2791161.82043574,1152645.11528691,2839.2909,9.92916399,46.49781249,13.3
2019-09-08,2791161.81851921,1152645.11686391,2839.2763,9.92916397,46.49781251,12.9
2019-09-09,2791161.81751557,1152645.1171587,2839.292,9.92916396,46.49781251,13.2
2019-09-10,2791161.81598894,1152645.11550014,2839.2997,9.92916394,46.49781249,13.4
2019-09-11,2791161.81307937,1152645.11392679,2839.2964,9.9291639,46.49781248,13.1
2019-09-12,2791161.81545274,1152645.11402427,2839.2873,9.92916393,46.49781248,13.1
2019-09-13,2791161.8107193,1152645.11476814,2839.2939,9.92916387,46.49781249,13.1
2019-09-14,2791161.81827576,1152645.12145959,2839.2899,9.92916397,46.49781255,13.2
2019-09-15,2791161.81420475,1152645.11707367,2839.2895,9.92916391,46.49781251,13.1
2019-09-16,2791161.81890729,1152645.11915821,2839.293,9.92916397,46.49781253,13.1
2019-09-17,2791161.81677651,1152645.11847156,2839.2889,9.92916395,46.49781252,13.1
2019-09-18,2791161.81637874,1152645.1205992,2839.2844,9.92916394,46.49781254,13
2019-09-19,2791161.81610621,1152645.11972495,2839.2914,9.92916394,46.49781253,13.1
2019-09-20,2791161.81915332,1152645.12128146,2839.2941,9.92916398,46.49781255,13
2019-09-21,2791161.81921331,1152645.12219859,2839.2933,9.92916398,46.49781256,13
2019-09-22,2791161.81889051,1152645.12171249,2839.288,9.92916397,46.49781255,13
2019-09-23,2791161.81770957,1152645.12403116,2839.27995,9.92916396,46.49781257,12.9
2019-09-24,2791161.81383911,1152645.12454794,2839.2877,9.92916391,46.49781258,13
2019-09-25,2791161.81520744,1152645.12297535,2839.2872,9.92916393,46.49781256,13
2019-09-26,2791161.81328748,1152645.12145638,2839.289,9.9291639,46.49781255,13
2019-09-27,2791161.81478769,1152645.12069956,2839.2885,9.92916392,46.49781254,13
2019-09-28,2791161.81585575,1152645.12022299,2839.2899,9.92916394,46.49781254,13
2019-10-13,2791161.79763906,1152645.11765837,2839.2801,9.9291637,46.49781252,14.2
2019-10-14,2791161.79783749,1152645.11958572,2839.2755,9.9291637,46.49781254,14.2
2019-10-15,2791161.79783486,1152645.11735502,2839.2792,9.9291637,46.49781252,14.3
2019-10-16,2791161.79611283,1152645.12280982,2839.27835,9.92916368,46.49781257,13
2019-10-17,2791161.79390219,1152645.12274087,2839.277,9.92916365,46.49781257,14.4
2019-10-18,2791161.79456055,1152645.12249184,2839.26375,9.92916366,46.49781256,14.3
2019-10-20,2791161.79640957,1152645.12405955,2839.2858,9.92916368,46.49781258,14.3
2019-10-21,2791161.79688931,1152645.12751367,2839.279,9.92916369,46.49781261,14
2019-10-24,2791161.79588749,1152645.11952846,2839.28245,9.92916367,46.49781254,14.4
2019-10-25,2791161.79344363,1152645.12121603,2839.2864,9.92916364,46.49781255,14
2019-10-26,2791161.79619269,1152645.11786669,2839.2865,9.92916368,46.49781252,14
2019-10-28,2791161.79506599,1152645.11714886,2839.2829,9.92916366,46.49781252,14.2
2019-10-29,2791161.7917701,1152645.12140679,2839.2879,9.92916362,46.49781256,14.3
2019-10-30,2791161.79143364,1152645.1236643,2839.282,9.92916362,46.49781257,14.4
2019-10-31,2791161.78931253,1152645.12355929,2839.2824,9.92916359,46.49781257,14.2
2019-11-01,2791161.79216343,1152645.12439676,2839.27645,9.92916363,46.49781258,14.3
2019-11-02,2791161.79120869,1152645.12537115,2839.2753,9.92916362,46.49781259,14.3
2019-11-03,2791161.79090177,1152645.12587529,2839.2761,9.92916361,46.49781259,14.5
2019-11-04,2791161.79179783,1152645.12626467,2839.2716,9.92916362,46.4978126,14.4
2019-11-05,2791161.79511313,1152645.12402543,2839.26745,9.92916367,46.49781258,14.4
2019-11-06,2791161.78985145,1152645.12485094,2839.2843,9.9291636,46.49781259,14.5
2019-11-07,2791161.78916179,1152645.11987441,2839.2828,9.92916359,46.49781254,14.4
2019-11-08,2791161.79231421,1152645.12765304,2839.2742,9.92916363,46.49781261,14.5
2019-11-09,2791161.79044321,1152645.1204972,2839.2725,9.9291636,46.49781255,14.4
2019-11-10,2791161.78916351,1152645.12134465,2839.2693,9.92916359,46.49781256,14.3
2019-11-11,2791161.78859953,1152645.11999649,2839.26885,9.92916358,46.49781254,14.4
2019-11-12,2791161.78773478,1152645.12135052,2839.2736,9.92916357,46.49781256,14.4
2019-11-13,2791161.78948988,1152645.11797559,2839.2693,9.92916359,46.49781252,14.7
2019-11-14,2791161.78706271,1152645.11865854,2839.2774,9.92916356,46.49781253,14.5
2019-11-15,2791161.78564896,1152645.11641686,2839.2709,9.92916354,46.49781251,14.7
2019-11-16,2791161.78499807,1152645.11905008,2839.2711,9.92916353,46.49781254,14.5
2019-11-17,2791161.78707154,1152645.11512986,2839.2606,9.92916356,46.4978125,13.1
2019-11-18,2791161.78737044,1152645.12495618,2839.2629,9.92916357,46.49781259,13.4
2019-11-20,2791161.78049472,1152645.12757036,2839.2858,9.92916348,46.49781261,13.6
2019-11-21,2791161.78134142,1152645.1260531,2839.2828,9.92916349,46.4978126,13.8
2019-11-22,2791161.77891339,1152645.12321544,2839.2854,9.92916345,46.49781257,13.5
2019-11-23,2791161.78106092,1152645.12820316,2839.2833,9.92916349,46.49781262,14.3
2019-11-24,2791161.77749788,1152645.12538158,2839.2778,9.92916344,46.49781259,14.1
2019-11-25,2791161.7766486,1152645.12353948,2839.2814,9.92916343,46.49781258,14.2
2019-11-26,2791161.77590601,1152645.12261577,2839.28085,9.92916341,46.49781257,14.4
2019-11-27,2791161.77627151,1152645.12645512,2839.27625,9.92916342,46.4978126,14
2019-11-28,2791161.77721833,1152645.12672729,2839.2802,9.92916343,46.49781261,14.3
